administrative,administrative_duration,informational,informational_duration,product_related,product_related_duration,bounce_rates,exit_rates,page_values,special_day,month,operating_systems,browser,region,traffic_type,visitor_type,weekend,revenue,avg_adm_duration_per_page,avg_inf_duration_per_page,avg_prod_duration_per_page
0,0.0,0,0.0,8,260.0,0.008333333,0.025,0.0,0.8,Q1,3,2,1,3,Returning_Visitor,1,0,0.0,0.0,32.5
0,0.0,16,1210.3976189999998,5,279.85714289999993,0.003174603,0.012764201999999999,0.0,0.0,Q1,2,2,1,8,Returning_Visitor,0,0,0.0,75.64985118749999,55.97142857999999
0,0.0,0,0.0,20,927.45,0.011111111000000002,0.027248677000000002,8.000740741,0.0,Q1,1,1,3,1,Returning_Visitor,0,0,0.0,0.0,46.3725
2,9.0,0,0.0,50,836.8,0.0,0.006339869000000001,0.0,0.0,Q1,2,2,3,2,Returning_Visitor,0,0,4.5,0.0,16.736
10,293.77820510000004,2,153.0,96,3283.1667390000002,0.001960784,0.013509413999999999,0.0,0.0,Q1,3,2,6,2,Returning_Visitor,1,0,29.377820510000003,76.5,34.19965353125
9,111.5,1,48.5,49,1868.819697,0.0,0.020708874,1.706014966,0.0,Q1,2,2,7,2,Returning_Visitor,0,1,12.38888888888889,48.5,38.13917748979592
3,47.0,1,51.0,68,3008.124108,0.007142857,0.016727891,46.53017511,0.0,Q1,2,2,1,1,Returning_Visitor,0,0,15.666666666666666,51.0,44.23711923529412
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,Q1,1,1,1,3,Returning_Visitor,0,0,0.0,0.0,0.0
3,1226.0,5,3.0,24,3230.25,0.036190476,0.096,0.0,0.0,Q1,2,2,1,2,Returning_Visitor,0,0,408.6666666666667,0.6,134.59375
3,52.0,0,0.0,9,319.0,0.0,0.02,0.0,0.0,Q1,1,1,1,1,Returning_Visitor,0,0,17.333333333333332,0.0,35.44444444444444
0,0.0,0,0.0,3,42.0,0.0,0.066666667,0.0,0.0,Q1,2,2,3,1,Returning_Visitor,0,0,0.0,0.0,14.0
0,0.0,0,0.0,22,354.3333333,0.009090909,0.057662338,0.0,0.0,Q1,1,1,7,2,Returning_Visitor,1,0,0.0,0.0,16.106060604545455
0,0.0,0,0.0,98,3556.61241,0.002061856,0.010173465,0.0,0.0,Q1,1,1,1,3,Returning_Visitor,0,0,0.0,0.0,36.29196336734694
2,56.0,1,144.0,67,2563.783333,0.0,0.005797101,19.34265017,0.0,Q1,2,2,4,2,New_Visitor,0,1,28.0,144.0,38.265422880597015
3,112.96078429999999,0,0.0,13,3014.018519,0.013068182,0.06140625,0.0,0.0,Q1,2,2,1,2,Returning_Visitor,0,0,37.653594766666664,0.0,231.8475783846154
0,0.0,0,0.0,17,840.2333332999999,0.0,0.0016666670000000001,109.176,0.0,Q1,2,2,9,2,New_Visitor,0,1,0.0,0.0,49.42549019411764
3,94.0,2,125.0,55,1970.8448050000002,0.0,0.0017241379999999998,96.25511582,0.0,Q1,2,4,1,2,New_Visitor,1,1,31.333333333333332,62.5,35.83354190909091
1,32.0,0,0.0,50,2867.0,0.0,0.004,153.44324780000002,0.0,Q1,2,2,7,8,Returning_Visitor,1,1,32.0,0.0,57.34
0,0.0,0,0.0,5,43.0,0.0,0.04,0.0,0.0,Q1,1,1,1,9,Returning_Visitor,1,0,0.0,0.0,8.6
5,218.0,0,0.0,13,284.5,0.0,0.004166667,0.0,0.0,Q1,1,1,1,2,New_Visitor,0,0,43.6,0.0,21.884615384615383
0,0.0,0,0.0,3,133.5,0.0,0.088888889,0.0,0.0,Q1,1,2,1,8,Returning_Visitor,0,0,0.0,0.0,44.5
1,119.0,0,0.0,12,297.6666667,0.0,0.008333333,0.0,0.0,Q1,3,2,1,10,Returning_Visitor,0,0,119.0,0.0,24.805555558333335
3,281.0,0,0.0,16,453.75,0.0,0.005263158,0.0,0.0,Q1,2,2,5,2,New_Visitor,0,0,93.66666666666667,0.0,28.359375
1,18.0,0,0.0,16,1331.75,0.0,0.0125,33.79956701,0.0,Q1,2,5,2,3,New_Visitor,0,1,18.0,0.0,83.234375
2,40.0,0,0.0,5,558.5,0.0,0.028571429,0.0,0.0,Q1,2,2,7,2,New_Visitor,1,0,20.0,0.0,111.7
3,107.0,0,0.0,4,145.83333330000002,0.0,0.016666667,0.0,0.0,Q1,3,2,7,1,New_Visitor,0,0,35.666666666666664,0.0,36.458333325000005
0,0.0,0,0.0,8,731.0,0.0,0.04375,0.0,0.0,Q1,2,4,1,3,Returning_Visitor,0,0,0.0,0.0,91.375
2,49.0,1,127.0,4,188.0,0.033333333,0.0375,0.0,0.0,Q1,3,2,3,2,Returning_Visitor,0,0,24.5,127.0,47.0
0,0.0,0,0.0,14,565.3333332999999,0.037619047999999995,0.04952381,0.0,0.0,Q1,2,6,3,1,Returning_Visitor,0,0,0.0,0.0,40.38095237857142
0,0.0,0,0.0,2,50.0,0.0,0.05,0.0,0.0,Q1,3,2,8,11,Returning_Visitor,0,0,0.0,0.0,25.0
4,57.0,0,0.0,7,591.0,0.006666666999999999,0.033333333,0.0,0.0,Q1,1,2,6,6,Returning_Visitor,1,0,14.25,0.0,84.42857142857143
2,2.0,3,261.0,10,281.0,0.0,0.042857143,0.0,0.0,Q1,2,2,1,2,Returning_Visitor,0,0,1.0,87.0,28.1
2,123.0,2,306.3333333,18,483.83333330000005,0.0,0.02,0.0,0.0,Q1,2,2,4,1,Returning_Visitor,0,0,61.5,153.16666665,26.87962962777778
2,118.0,0,0.0,4,42.0,0.0,0.066666667,0.0,0.0,Q1,1,2,7,3,Returning_Visitor,0,0,59.0,0.0,10.5
0,0.0,0,0.0,35,1192.386111,0.005714286,0.028571429,0.0,0.0,Q1,2,4,2,2,Returning_Visitor,0,0,0.0,0.0,34.0681746
0,0.0,0,0.0,12,198.0,0.016666667,0.075,0.0,0.0,Q1,2,2,3,2,Returning_Visitor,0,0,0.0,0.0,16.5
0,0.0,0,0.0,3,15.0,0.0,0.066666667,0.0,0.0,Q1,2,4,3,12,Returning_Visitor,0,0,0.0,0.0,5.0
2,38.0,0,0.0,14,643.0,0.0,0.013333333000000001,35.0928,0.0,Q1,2,2,5,1,Returning_Visitor,0,1,19.0,0.0,45.92857142857143
0,0.0,0,0.0,5,23.0,0.08,0.12,0.0,0.0,Q1,2,2,1,1,Returning_Visitor,0,0,0.0,0.0,4.6
0,0.0,0,0.0,4,14.0,0.1,0.15,0.0,0.0,Q1,3,2,1,1,Returning_Visitor,0,0,0.0,0.0,3.5
1,54.0,0,0.0,6,210.5,0.0,0.02,0.0,0.0,Q1,2,2,1,8,New_Visitor,0,0,54.0,0.0,35.083333333333336
1,993.0,0,0.0,28,1529.30467,0.001481481,0.009150327,0.0,0.0,Q1,3,2,4,2,Returning_Visitor,0,0,993.0,0.0,54.618023928571425
0,0.0,0,0.0,2,19.0,0.0,0.1,0.0,0.0,Q1,2,2,3,11,Returning_Visitor,1,0,0.0,0.0,9.5
5,74.25,2,84.0,37,1599.083333,0.0,0.006578947,0.0,0.0,Q1,2,2,4,1,Returning_Visitor,0,0,14.85,42.0,43.21846845945946
0,0.0,0,0.0,9,102.5,0.0,0.022222222000000003,0.0,0.0,Q1,2,2,1,3,Returning_Visitor,0,0,0.0,0.0,11.38888888888889
0,0.0,0,0.0,16,2337.0,0.0,0.013333333000000001,17.76266667,0.0,Q1,2,2,1,1,Returning_Visitor,0,1,0.0,0.0,146.0625
0,0.0,0,0.0,19,1883.5,0.010526316,0.021052632,0.0,0.0,Q1,2,2,1,3,Returning_Visitor,0,0,0.0,0.0,99.13157894736842
2,32.0,0,0.0,50,1245.3,0.004,0.020666667,7.146260888,0.0,Q1,2,2,7,9,Returning_Visitor,1,0,16.0,0.0,24.906
6,666.8333332999999,0,0.0,22,1674.583333,0.0,0.014666667,0.0,0.0,Q1,2,2,3,2,Returning_Visitor,0,0,111.13888888333332,0.0,76.11742422727274
0,0.0,0,0.0,9,132.0,0.011111111000000002,0.033333333,0.0,0.0,Q1,4,1,1,3,Returning_Visitor,1,0,0.0,0.0,14.666666666666666
1,73.0,1,740.0,50,1434.255128,0.0,0.019230768999999998,22.03276923,0.0,Q1,2,2,3,2,Returning_Visitor,1,0,73.0,740.0,28.68510256
2,154.0,0,0.0,18,367.25,0.005263158,0.04421052599999999,0.0,0.0,Q1,3,2,2,1,Returning_Visitor,1,0,77.0,0.0,20.40277777777778
3,49.33333333,5,303.25,7,148.5,0.0,0.014081633,0.0,0.0,Q1,3,2,2,2,Returning_Visitor,0,0,16.444444443333335,60.65,21.214285714285715
3,118.5,0,0.0,29,1482.2107839999999,0.006896551999999999,0.010600255,0.0,0.0,Q1,3,2,1,8,Returning_Visitor,1,0,39.5,0.0,51.11071668965517
6,153.5,0,0.0,34,1048.4920630000001,0.011578947,0.032225685,0.0,0.0,Q1,2,6,1,1,Returning_Visitor,1,0,25.583333333333332,0.0,30.83800185294118
0,0.0,0,0.0,9,478.0,0.0,0.011111111000000002,0.0,0.0,Q1,3,2,2,3,Returning_Visitor,1,0,0.0,0.0,53.111111111111114
0,0.0,0,0.0,16,980.25,0.0,0.04,0.0,0.0,Q1,2,2,4,3,Returning_Visitor,0,0,0.0,0.0,61.265625
8,72.25,1,21.5,51,1124.693074,0.022807018,0.036550087,0.0,0.0,Q1,2,2,2,2,Returning_Visitor,0,0,9.03125,21.5,22.05280537254902
2,24.5,0,0.0,22,353.1666667,0.018181818,0.031818182,0.0,0.0,Q1,2,5,1,3,Returning_Visitor,0,0,12.25,0.0,16.053030304545455
1,0.0,0,0.0,18,1489.083333,0.023529412000000003,0.046470588,0.0,0.0,Q1,2,2,8,1,Returning_Visitor,0,0,0.0,0.0,82.72685183333334
0,0.0,1,1220.0,28,2389.333333,0.016666667,0.030833332999999997,0.0,0.0,Q1,2,2,1,3,Returning_Visitor,1,0,0.0,1220.0,85.33333332142857
0,0.0,0,0.0,7,753.0,0.0,0.00952381,0.0,0.0,Q1,2,10,1,2,Returning_Visitor,0,0,0.0,0.0,107.57142857142857
0,0.0,0,0.0,31,688.1666667000001,0.0,0.019354839,0.0,0.0,Q1,4,1,1,3,Returning_Visitor,0,0,0.0,0.0,22.198924732258067
0,0.0,0,0.0,14,811.0,0.015384615,0.041025641,0.0,0.0,Q1,2,2,8,1,Returning_Visitor,0,0,0.0,0.0,57.92857142857143
1,22.0,0,0.0,9,415.25,0.033333333,0.048148147999999995,0.0,0.0,Q1,3,3,1,1,Returning_Visitor,0,0,22.0,0.0,46.138888888888886
16,155.6313131,0,0.0,32,908.013456,0.005,0.01805276,4.368515556,0.0,Q1,2,2,3,2,Returning_Visitor,0,1,9.72695706875,0.0,28.3754205
1,21.33333333,1,235.0,71,2753.378571,0.012676056000000002,0.015201207,0.0,0.0,Q1,3,2,2,1,Returning_Visitor,1,0,21.33333333,235.0,38.77997987323944
2,191.0,1,100.0,46,2452.582143,0.007246376999999999,0.022253906,0.0,0.0,Q1,3,2,9,3,Returning_Visitor,1,0,95.5,100.0,53.31700310869565
0,0.0,0,0.0,18,5188.5,0.0,0.05,0.0,0.0,Q1,2,5,1,1,Returning_Visitor,0,0,0.0,0.0,288.25
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,Q1,1,1,1,1,Returning_Visitor,0,0,0.0,0.0,0.0
0,0.0,0,0.0,5,57.0,0.08,0.12,0.0,0.0,Q1,2,5,2,1,Returning_Visitor,0,0,0.0,0.0,11.4
0,0.0,0,0.0,2,8.0,0.0,0.1,0.0,0.0,Q1,2,2,5,1,Returning_Visitor,1,0,0.0,0.0,4.0
4,96.5,0,0.0,19,1430.659091,0.01,0.025666667,0.0,0.0,Q1,1,1,1,1,Returning_Visitor,0,0,24.125,0.0,75.29784689473684
1,13.0,0,0.0,2,20.0,0.0,0.05,0.0,0.0,Q1,3,2,3,2,Returning_Visitor,0,0,13.0,0.0,10.0
5,1388.75,0,0.0,4,1373.75,0.0,0.02,0.0,0.0,Q1,1,1,7,8,Returning_Visitor,0,0,277.75,0.0,343.4375
0,0.0,0,0.0,45,844.25,0.0,0.01037037,0.0,0.0,Q1,1,1,3,1,Returning_Visitor,0,0,0.0,0.0,18.761111111111113
0,0.0,1,0.0,7,188.0,0.0,0.033333333,0.0,0.0,Q1,2,2,1,8,New_Visitor,0,0,0.0,0.0,26.857142857142858
3,51.0,0,0.0,14,527.375,0.015555556000000002,0.033862434,0.0,0.0,Q1,7,1,6,1,Returning_Visitor,1,0,17.0,0.0,37.669642857142854
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Q1,3,3,5,2,Returning_Visitor,0,0,0.0,0.0,0.0
1,158.0,1,64.0,29,1916.761905,0.006451613,0.018709677,8.772473117999999,0.0,Q1,2,2,3,2,Returning_Visitor,1,1,158.0,64.0,66.09523810344828
0,0.0,0,0.0,9,116.33333329999999,0.0,0.066666667,0.0,0.0,Q1,2,2,1,1,Returning_Visitor,0,0,0.0,0.0,12.925925922222222
0,0.0,0,0.0,30,397.0,0.0,0.02,0.0,0.0,Q1,2,2,7,2,Returning_Visitor,0,0,0.0,0.0,13.233333333333333
0,0.0,0,0.0,63,5220.083333,0.0,0.003329865,51.46331148,0.0,Q1,2,5,3,1,Returning_Visitor,1,1,0.0,0.0,82.8584656031746
0,0.0,0,0.0,20,219.33333330000002,0.0,0.011666667,0.0,0.0,Q1,1,8,7,2,Returning_Visitor,0,0,0.0,0.0,10.966666665000002
0,0.0,0,0.0,5,74.0,0.0,0.04,0.0,0.0,Q1,2,2,1,10,Returning_Visitor,0,0,0.0,0.0,14.8
0,0.0,0,0.0,15,1559.6,0.0,0.033846153999999996,0.0,0.0,Q1,2,4,1,1,Returning_Visitor,0,0,0.0,0.0,103.97333333333333
0,0.0,0,0.0,6,236.5,0.0,0.016666667,0.0,0.0,Q1,1,1,1,3,Returning_Visitor,1,0,0.0,0.0,39.416666666666664
1,10.0,0,0.0,14,348.6666667,0.035714286,0.053571429000000004,0.0,0.0,Q1,3,2,1,1,Returning_Visitor,1,0,10.0,0.0,24.90476190714286
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Q1,2,5,1,1,Returning_Visitor,0,0,0.0,0.0,0.0
1,28.0,1,47.0,13,224.5,0.0,0.014285714,0.0,0.0,Q1,1,1,1,8,New_Visitor,0,0,28.0,47.0,17.26923076923077
4,27.0,0,0.0,42,601.7666667000001,0.0,0.004545455,0.0,0.0,Q1,2,5,3,3,Returning_Visitor,0,0,6.75,0.0,14.32777777857143
0,0.0,0,0.0,5,75.5,0.02,0.013333333000000001,0.0,0.0,Q1,1,1,2,9,Returning_Visitor,1,0,0.0,0.0,15.1
0,0.0,0,0.0,2,153.0,0.0,0.05,0.0,0.0,Q1,2,5,6,1,Returning_Visitor,0,0,0.0,0.0,76.5
4,15.0,0,0.0,10,197.2,0.0,0.016666667,38.99,0.0,Q1,1,1,1,3,Returning_Visitor,1,1,3.75,0.0,19.72
0,0.0,0,0.0,18,3658.5,0.016666667,0.05,0.0,0.0,Q1,4,2,9,1,Returning_Visitor,0,0,0.0,0.0,203.25
0,0.0,0,0.0,5,1162.5,0.0,0.025,0.0,0.0,Q1,2,2,2,2,Returning_Visitor,0,0,0.0,0.0,232.5
0,0.0,0,0.0,32,556.6,0.014583333,0.039583333,0.0,0.0,Q1,2,2,3,1,Returning_Visitor,0,0,0.0,0.0,17.39375
0,0.0,0,0.0,3,41.0,0.0,0.033333333,0.0,0.0,Q1,2,2,1,3,Returning_Visitor,1,0,0.0,0.0,13.666666666666666
0,0.0,0,0.0,11,300.07142860000005,0.0,0.02,53.9892,0.0,Q1,2,2,1,11,Returning_Visitor,1,1,0.0,0.0,27.279220781818186
13,1249.809524,4,205.0,36,1626.625433,0.010638298000000001,0.026186255,6.8317923920000005,0.0,Q1,3,2,2,3,Returning_Visitor,0,0,96.13919415384615,51.25,45.18403980555556
0,0.0,0,0.0,6,69.25,0.0,0.04444444400000001,0.0,0.0,Q1,2,2,4,3,Returning_Visitor,0,0,0.0,0.0,11.541666666666666
2,390.0,0,0.0,10,1169.1,0.02,0.05,0.0,0.0,Q1,3,9,9,2,Returning_Visitor,0,0,195.0,0.0,116.91
0,0.0,0,0.0,8,402.0,0.0,0.038095238,0.0,0.0,Q1,2,2,2,1,Returning_Visitor,0,0,0.0,0.0,50.25
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Q1,2,2,1,1,Returning_Visitor,0,0,0.0,0.0,0.0
0,0.0,0,0.0,35,3324.333333,0.011428571,0.024761905,0.0,0.0,Q1,2,2,1,1,Returning_Visitor,0,0,0.0,0.0,94.98095237142857
11,215.52380950000003,1,70.0,87,3037.499952,0.002150538,0.007722385,0.0,0.0,Q1,2,2,5,1,Returning_Visitor,0,0,19.593073590909093,70.0,34.91379255172414
0,0.0,0,0.0,4,59.0,0.0,0.05,0.0,0.0,Q1,1,1,1,10,Returning_Visitor,0,0,0.0,0.0,14.75
1,11.0,0,0.0,51,1059.253472,0.010588235,0.022643039,0.0,0.0,Q1,3,2,6,3,Returning_Visitor,0,0,11.0,0.0,20.76967592156863
2,20.0,0,0.0,7,720.0,0.0,0.011111111000000002,0.0,0.0,Q1,2,2,3,6,Returning_Visitor,0,0,10.0,0.0,102.85714285714286
0,0.0,0,0.0,40,905.4856061,0.0135,0.03747619,0.0,0.0,Q1,3,2,2,1,Returning_Visitor,0,0,0.0,0.0,22.637140152500002
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Q1,1,1,1,1,Returning_Visitor,1,0,0.0,0.0,0.0
2,8.0,1,14.33333333,14,603.6666667000001,0.0,0.0125,44.67925,0.0,Q1,2,2,1,7,Returning_Visitor,0,1,4.0,14.33333333,43.11904762142858
0,0.0,0,0.0,13,328.9166667,0.0,0.014285714,59.79014286,0.0,Q1,3,2,1,3,Returning_Visitor,0,1,0.0,0.0,25.301282053846155
0,0.0,0,0.0,33,778.8166667,0.0,0.022424242,0.0,0.0,Q1,2,5,1,1,Returning_Visitor,0,0,0.0,0.0,23.600505051515153
4,171.25,0,0.0,22,851.5595238,0.004545455,0.031907307999999995,0.0,0.0,Q1,3,2,1,1,Returning_Visitor,0,0,42.8125,0.0,38.70725108181818
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Q1,1,1,8,1,Returning_Visitor,0,0,0.0,0.0,0.0
0,0.0,0,0.0,3,227.5,0.0,0.022222222000000003,0.0,0.0,Q1,2,2,1,3,Returning_Visitor,0,0,0.0,0.0,75.83333333333333
5,227.33333330000002,0,0.0,17,528.9,0.0,0.002272727,0.0,0.0,Q1,1,1,1,9,Returning_Visitor,1,0,45.46666666,0.0,31.11176470588235
0,0.0,0,0.0,15,872.8333332999998,0.0,0.026666667,0.0,0.0,Q1,2,2,2,3,Returning_Visitor,1,0,0.0,0.0,58.18888888666665
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,Q1,3,2,3,1,Returning_Visitor,0,0,0.0,0.0,0.0
0,0.0,0,0.0,35,835.0666667,0.012571428999999999,0.044761905,0.0,0.0,Q1,2,2,6,1,Returning_Visitor,0,0,0.0,0.0,23.859047620000002
0,0.0,0,0.0,4,82.5,0.0,0.05,0.0,0.0,Q1,3,2,1,3,Returning_Visitor,0,0,0.0,0.0,20.625
0,0.0,1,0.0,1,13.0,0.0,0.1,0.0,0.0,Q1,3,2,3,1,Returning_Visitor,0,0,0.0,0.0,13.0
0,0.0,0,0.0,2,9.0,0.0,0.1,0.0,0.0,Q1,2,2,1,3,Returning_Visitor,1,0,0.0,0.0,4.5
0,0.0,0,0.0,2,7.0,0.0,0.1,0.0,0.0,Q1,2,2,1,1,Returning_Visitor,0,0,0.0,0.0,3.5
0,0.0,0,0.0,12,94.5,0.033333333,0.025555556,0.0,0.0,Q1,3,2,4,11,Returning_Visitor,0,0,0.0,0.0,7.875
5,86.0,0,0.0,23,267.3,0.0,0.016,0.0,0.0,Q1,1,1,4,9,Returning_Visitor,1,0,17.2,0.0,11.621739130434783
0,0.0,0,0.0,29,3312.5,0.013793103000000001,0.028965517000000003,0.0,0.0,Q1,2,2,1,13,Returning_Visitor,0,0,0.0,0.0,114.22413793103448
0,0.0,0,0.0,3,75.0,0.0,0.066666667,0.0,0.0,Q1,2,5,1,3,Returning_Visitor,1,0,0.0,0.0,25.0
2,7.0,0,0.0,10,75.0,0.05,0.11,0.0,0.0,Q1,2,2,1,1,Returning_Visitor,0,0,3.5,0.0,7.5
0,0.0,1,24.0,27,1547.5,0.0037037040000000004,0.014814815,0.0,0.0,Q1,3,2,1,1,Returning_Visitor,0,0,0.0,24.0,57.31481481481482
7,186.9761905,2,40.0,35,1276.157071,0.0,0.008681765,0.0,0.0,Q1,1,1,6,2,Returning_Visitor,0,0,26.710884357142856,20.0,36.4616306
3,138.0,2,136.0,54,2631.1,0.0,0.00969697,0.0,0.0,Q1,1,2,1,2,Returning_Visitor,0,0,46.0,68.0,48.724074074074075
0,0.0,0,0.0,2,96.0,0.0,0.1,0.0,0.0,Q1,4,1,1,1,Returning_Visitor,0,0,0.0,0.0,48.0
2,374.0,0,0.0,3,1370.0,0.0,0.025,0.0,0.0,Q1,2,2,1,8,Returning_Visitor,0,0,187.0,0.0,456.6666666666667
2,61.0,0,0.0,5,97.0,0.0,0.04,0.0,0.0,Q1,2,2,1,1,Returning_Visitor,0,0,30.5,0.0,19.4
1,14.0,0,0.0,46,1380.166667,0.0,0.01037037,0.0,0.0,Q1,4,1,1,1,Returning_Visitor,0,0,14.0,0.0,30.003623195652175
1,38.0,0,0.0,23,1483.6,0.022916667,0.038373016,7.1030208329999995,0.0,Q1,3,2,6,1,Returning_Visitor,0,1,38.0,0.0,64.50434782608696
0,0.0,0,0.0,5,156.0,0.0,0.04,0.0,0.0,Q1,2,2,4,1,Returning_Visitor,0,0,0.0,0.0,31.2
0,0.0,0,0.0,10,240.75,0.0,0.02,0.0,0.0,Q1,2,2,9,2,Returning_Visitor,0,0,0.0,0.0,24.075
2,96.0,0,0.0,37,1238.5,0.005128205,0.016410256,0.0,0.0,Q1,2,2,1,2,New_Visitor,0,0,48.0,0.0,33.472972972972975
6,615.25,0,0.0,68,2524.719048,0.0,0.00017559299999999998,0.0,0.0,Q1,1,2,6,1,Returning_Visitor,0,0,102.54166666666667,0.0,37.128221294117644
4,111.0,0,0.0,4,54.0,0.0,0.028571429,0.0,0.0,Q1,2,2,1,1,Returning_Visitor,0,0,27.75,0.0,13.5
2,147.0,0,0.0,2,35.0,0.0,0.05,0.0,0.0,Q1,2,2,1,2,New_Visitor,0,0,73.5,0.0,17.5
0,0.0,0,0.0,15,175.91666669999998,0.013333333000000001,0.026666667,0.0,0.0,Q1,1,1,1,1,Returning_Visitor,1,0,0.0,0.0,11.727777779999998
3,53.16666667,0,0.0,11,263.6,0.0,0.003571429,0.0,0.0,Q1,3,2,1,9,Returning_Visitor,0,0,17.722222223333333,0.0,23.963636363636365
2,58.0,0,0.0,7,101.8,0.0,0.011111111000000002,0.0,0.0,Q1,3,2,8,2,New_Visitor,0,0,29.0,0.0,14.542857142857143
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Q1,3,2,3,1,Returning_Visitor,0,0,0.0,0.0,0.0
3,48.5,0,0.0,55,1042.242857,0.0,0.0022222220000000003,0.0,0.0,Q1,4,2,1,2,New_Visitor,0,0,16.166666666666668,0.0,18.949870127272728
1,21.0,3,116.0,21,613.6666667000001,0.008333333,0.023611111,0.0,0.0,Q1,1,2,1,1,Returning_Visitor,0,0,21.0,38.666666666666664,29.222222223809528
4,115.33333329999999,0,0.0,64,1588.944444,0.003076923,0.009213675,0.0,0.0,Q1,2,2,1,1,Returning_Visitor,0,0,28.833333324999998,0.0,24.8272569375
0,0.0,1,929.0,75,4105.666667,0.002631579,0.017324561000000002,0.0,0.0,Q1,2,2,3,1,Returning_Visitor,0,0,0.0,929.0,54.74222222666667
1,8.0,0,0.0,14,269.5,0.0,0.019047619,0.0,0.0,Q1,2,2,3,1,Returning_Visitor,0,0,8.0,0.0,19.25
1,32.28571429,0,0.0,8,1236.2,0.0,0.028571429,0.0,0.0,Q1,3,2,1,3,Returning_Visitor,0,0,32.28571429,0.0,154.525
0,0.0,0,0.0,49,1384.016667,0.0,0.011904762,0.0,0.0,Q1,2,2,1,2,Returning_Visitor,0,0,0.0,0.0,28.24523810204082
0,0.0,0,0.0,4,52.0,0.0,0.025,0.0,0.0,Q1,2,2,1,2,Returning_Visitor,0,0,0.0,0.0,13.0
1,11.0,0,0.0,29,664.75,0.0,0.005057471,0.0,0.0,Q1,3,2,1,2,Returning_Visitor,0,0,11.0,0.0,22.92241379310345
0,0.0,0,0.0,7,64.0,0.0,0.014285714,0.0,0.0,Q1,2,2,1,3,Returning_Visitor,0,0,0.0,0.0,9.142857142857142
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Q1,2,2,4,1,Returning_Visitor,0,0,0.0,0.0,0.0
0,0.0,0,0.0,8,326.5,0.1,0.125,0.0,0.0,Q1,1,1,1,3,Returning_Visitor,0,0,0.0,0.0,40.8125
0,0.0,0,0.0,25,1690.9777780000002,0.008,0.037333332999999996,0.0,0.0,Q1,1,1,8,1,Returning_Visitor,0,0,0.0,0.0,67.63911112000001
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Q1,2,2,8,1,Returning_Visitor,0,0,0.0,0.0,0.0
4,277.75,0,0.0,3,178.75,0.0,0.008,0.0,0.0,Q1,3,2,3,8,New_Visitor,0,0,69.4375,0.0,59.583333333333336
0,0.0,0,0.0,12,407.0,0.0,0.033333333,0.0,0.0,Q1,2,2,4,3,Returning_Visitor,0,0,0.0,0.0,33.916666666666664
6,241.16666669999998,0,0.0,39,1513.566667,0.005128205,0.021367521,0.0,0.0,Q1,1,1,1,3,Returning_Visitor,0,0,40.19444445,0.0,38.80940171794872
3,64.0,0,0.0,24,832.0909091,0.0,0.009876543,0.0,0.0,Q1,2,10,1,3,New_Visitor,0,0,21.333333333333332,0.0,34.67045454583333
1,25.5,0,0.0,12,250.83333330000002,0.0,0.016666667,0.0,0.0,Q1,3,2,2,1,Returning_Visitor,1,0,25.5,0.0,20.902777775
2,64.0,0,0.0,15,565.6666667000001,0.0,0.00625,0.0,0.0,Q1,2,2,1,1,New_Visitor,0,0,32.0,0.0,37.71111111333334
0,0.0,0,0.0,10,194.0,0.02,0.04,0.0,0.0,Q1,2,5,7,1,Returning_Visitor,0,0,0.0,0.0,19.4
8,130.0,1,18.0,19,298.0,0.0,0.016666667,19.66818546,0.0,Q1,2,2,3,1,Returning_Visitor,1,0,16.25,18.0,15.68421052631579
9,79.0,1,155.5,55,1743.0666670000003,0.0,0.004371585,0.0,0.0,Q1,2,2,6,2,Returning_Visitor,0,0,8.777777777777779,155.5,31.692121218181825
3,84.0,0,0.0,27,655.9166667000001,0.0,0.011111111000000002,0.0,0.0,Q1,2,2,2,1,Returning_Visitor,0,0,28.0,0.0,24.29320987777778
0,0.0,1,9.0,30,1992.8333329999998,0.0,0.003333333,9.227000967,0.0,Q1,2,4,1,3,Returning_Visitor,0,1,0.0,9.0,66.42777776666667
0,0.0,0,0.0,3,0.0,0.2,0.2,0.0,0.0,Q1,2,2,4,1,Returning_Visitor,0,0,0.0,0.0,0.0
0,0.0,0,0.0,24,308.86355310000005,0.0,0.028030303,0.0,0.0,Q1,2,6,2,2,Returning_Visitor,0,0,0.0,0.0,12.869314712500001
3,41.0,0,0.0,46,2749.666667,0.0,0.005555556,0.0,0.0,Q1,2,2,1,2,Returning_Visitor,0,0,13.666666666666666,0.0,59.775362326086956
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Q1,3,2,1,1,Returning_Visitor,0,0,0.0,0.0,0.0
